date,month,year,city,latitude,longitude,customer_id,gender,customer_type,payment_method,hardware's_name,hardware's_category,cost_per_item,price_per_item,profit_per_item,order_quantity,order_price,order_profit
8/17/2023,August,2023,Surabaya,-7.250445,112.768845,cust - 1407,Male,Normal,Cash,Headphone,I-O Hardware,218000,250700,32700,14,3509800,457800
6/3/2022,June,2022,Surabaya,-7.250445,112.768845,cust - 0107,Male,Normal,Cash,Headphone,I-O Hardware,218000,250700,32700,19,4763300,621300
1/4/2022,January,2022,Surabaya,-7.250445,112.768845,cust - 0807,Female,Normal,Credit Card,Headphone,I-O Hardware,218000,250700,32700,13,3259100,425100
3/28/2022,March,2022,Surabaya,-7.250445,112.768845,cust - 1663,Female,Normal,Credit Card,Headphone,I-O Hardware,218000,250700,32700,10,2507000,327000
5/20/2022,May,2022,Surabaya,-7.250445,112.768845,cust - 0193,Male,Subscriber,Credit Card,Headphone,I-O Hardware,218000,250700,32700,11,2757700,359700
6/29/2022,June,2022,Surabaya,-7.250445,112.768845,cust - 2422,Female,Normal,Credit Card,Headphone,I-O Hardware,218000,250700,32700,18,4512600,588600
7/19/2022,July,2022,Surabaya,-7.250445,112.768845,cust - 2308,Female,Normal,Credit Card,Headphone,I-O Hardware,218000,250700,32700,18,4512600,588600
8/21/2022,August,2022,Surabaya,-7.250445,112.768845,cust - 2188,Male,Normal,Credit Card,Headphone,I-O Hardware,218000,250700,32700,11,2757700,359700
8/26/2022,August,2022,Surabaya,-7.250445,112.768845,cust - 0700,Male,Normal,Credit Card,Headphone,I-O Hardware,218000,250700,32700,16,4011200,523200
1/5/2023,January,2023,Surabaya,-7.250445,112.768845,cust - 0099,Female,Subscriber,Credit Card,Headphone,I-O Hardware,218000,250700,32700,17,4261900,555900
2/3/2023,February,2023,Surabaya,-7.250445,112.768845,cust - 1075,Male,Subscriber,Credit Card,Headphone,I-O Hardware,218000,250700,32700,19,4763300,621300
5/29/2023,May,2023,Surabaya,-7.250445,112.768845,cust - 2324,Female,Subscriber,Credit Card,Headphone,I-O Hardware,218000,250700,32700,15,3760500,490500
2/24/2022,February,2022,Surabaya,-7.250445,112.768845,cust - 2775,Female,Subscriber,E-Wallet,Headphone,I-O Hardware,218000,250700,32700,9,2256300,294300
6/5/2022,June,2022,Surabaya,-7.250445,112.768845,cust - 1665,Male,Subscriber,E-Wallet,Headphone,I-O Hardware,218000,250700,32700,19,4763300,621300
7/1/2022,July,2022,Surabaya,-7.250445,112.768845,cust - 2560,Male,Subscriber,E-Wallet,Headphone,I-O Hardware,218000,250700,32700,15,3760500,490500
11/10/2022,November,2022,Surabaya,-7.250445,112.768845,cust - 0531,Female,Subscriber,E-Wallet,Headphone,I-O Hardware,218000,250700,32700,11,2757700,359700
3/3/2022,March,2022,Surabaya,-7.250445,112.768845,cust - 2750,Male,Normal,M-Banking,Headphone,I-O Hardware,218000,250700,32700,19,4763300,621300
4/5/2022,April,2022,Surabaya,-7.250445,112.768845,cust - 1269,Male,Subscriber,M-Banking,Headphone,I-O Hardware,218000,250700,32700,18,4512600,588600
4/5/2022,April,2022,Surabaya,-7.250445,112.768845,cust - 1858,Female,Normal,M-Banking,Headphone,I-O Hardware,218000,250700,32700,11,2757700,359700
4/29/2022,April,2022,Surabaya,-7.250445,112.768845,cust - 3017,Female,Normal,M-Banking,Headphone,I-O Hardware,218000,250700,32700,6,1504200,196200
5/5/2022,May,2022,Surabaya,-7.250445,112.768845,cust - 2695,Male,Normal,M-Banking,Headphone,I-O Hardware,218000,250700,32700,19,4763300,621300
6/17/2022,June,2022,Surabaya,-7.250445,112.768845,cust - 0872,Male,Subscriber,M-Banking,Headphone,I-O Hardware,218000,250700,32700,9,2256300,294300
9/1/2022,September,2022,Surabaya,-7.250445,112.768845,cust - 1973,Female,Subscriber,M-Banking,Headphone,I-O Hardware,218000,250700,32700,11,2757700,359700
10/22/2022,October,2022,Surabaya,-7.250445,112.768845,cust - 2310,Female,Normal,M-Banking,Headphone,I-O Hardware,218000,250700,32700,18,4512600,588600
12/1/2022,December,2022,Surabaya,-7.250445,112.768845,cust - 0525,Female,Subscriber,M-Banking,Headphone,I-O Hardware,218000,250700,32700,14,3509800,457800
12/21/2022,December,2022,Surabaya,-7.250445,112.768845,cust - 1456,Male,Subscriber,M-Banking,Headphone,I-O Hardware,218000,250700,32700,7,1754900,228900
2/3/2023,February,2023,Surabaya,-7.250445,112.768845,cust - 2132,Female,Subscriber,M-Banking,Headphone,I-O Hardware,218000,250700,32700,18,4512600,588600
9/12/2022,September,2022,Surabaya,-7.250445,112.768845,cust - 1749,Female,Normal,Cash,Keyboard Mechanical,I-O Hardware,230000,264500,34500,13,3438500,448500
12/30/2022,December,2022,Surabaya,-7.250445,112.768845,cust - 1140,Female,Subscriber,Cash,Keyboard Mechanical,I-O Hardware,230000,264500,34500,17,4496500,586500
1/23/2022,January,2022,Surabaya,-7.250445,112.768845,cust - 0532,Male,Subscriber,Credit Card,Keyboard Mechanical,I-O Hardware,230000,264500,34500,13,3438500,448500
4/17/2022,April,2022,Surabaya,-7.250445,112.768845,cust - 0274,Male,Subscriber,Cash,Keyboard Mechanical,I-O Hardware,230000,264500,34500,18,4761000,621000
2/1/2023,February,2023,Surabaya,-7.250445,112.768845,cust - 2523,Female,Normal,Cash,Keyboard Mechanical,I-O Hardware,230000,264500,34500,8,2116000,276000
5/19/2023,May,2023,Surabaya,-7.250445,112.768845,cust - 2877,Male,Normal,Cash,Keyboard Mechanical,I-O Hardware,230000,264500,34500,15,3967500,517500
7/3/2022,July,2022,Surabaya,-7.250445,112.768845,cust - 2764,Female,Subscriber,Cash,Keyboard Mechanical,I-O Hardware,230000,264500,34500,11,2909500,379500
10/13/2022,October,2022,Surabaya,-7.250445,112.768845,cust - 1057,Female,Normal,Cash,Keyboard Mechanical,I-O Hardware,230000,264500,34500,17,4496500,586500
3/3/2023,March,2023,Surabaya,-7.250445,112.768845,cust - 1512,Male,Subscriber,Cash,Keyboard Mechanical,I-O Hardware,230000,264500,34500,8,2116000,276000
7/1/2023,July,2023,Surabaya,-7.250445,112.768845,cust - 1434,Female,Normal,E-Wallet,Keyboard Mechanical,I-O Hardware,230000,264500,34500,6,1587000,207000
2/9/2022,February,2022,Surabaya,-7.250445,112.768845,cust - 0364,Male,Normal,E-Wallet,Keyboard Mechanical,I-O Hardware,230000,264500,34500,12,3174000,414000
3/3/2022,March,2022,Surabaya,-7.250445,112.768845,cust - 0209,Male,Normal,E-Wallet,Keyboard Mechanical,I-O Hardware,230000,264500,34500,10,2645000,345000
3/24/2022,March,2022,Surabaya,-7.250445,112.768845,cust - 1185,Male,Subscriber,E-Wallet,Keyboard Mechanical,I-O Hardware,230000,264500,34500,11,2909500,379500
6/5/2022,June,2022,Surabaya,-7.250445,112.768845,cust - 0370,Male,Subscriber,E-Wallet,Keyboard Mechanical,I-O Hardware,230000,264500,34500,19,5025500,655500
7/8/2022,July,2022,Surabaya,-7.250445,112.768845,cust - 1946,Male,Subscriber,E-Wallet,Keyboard Mechanical,I-O Hardware,230000,264500,34500,11,2909500,379500
7/29/2022,July,2022,Surabaya,-7.250445,112.768845,cust - 2991,Female,Normal,E-Wallet,Keyboard Mechanical,I-O Hardware,230000,264500,34500,7,1851500,241500
12/15/2022,December,2022,Surabaya,-7.250445,112.768845,cust - 0727,Male,Subscriber,E-Wallet,Keyboard Mechanical,I-O Hardware,230000,264500,34500,13,3438500,448500
1/17/2023,January,2023,Surabaya,-7.250445,112.768845,cust - 1426,Male,Subscriber,E-Wallet,Keyboard Mechanical,I-O Hardware,230000,264500,34500,13,3438500,448500
1/18/2023,January,2023,Surabaya,-7.250445,112.768845,cust - 0495,Male,Subscriber,E-Wallet,Keyboard Mechanical,I-O Hardware,230000,264500,34500,11,2909500,379500
8/14/2023,August,2023,Surabaya,-7.250445,112.768845,cust - 1460,Male,Subscriber,E-Wallet,Keyboard Mechanical,I-O Hardware,230000,264500,34500,18,4761000,621000
2/24/2022,February,2022,Surabaya,-7.250445,112.768845,cust - 2923,Male,Normal,M-Banking,Keyboard Mechanical,I-O Hardware,230000,264500,34500,15,3967500,517500
3/15/2022,March,2022,Surabaya,-7.250445,112.768845,cust - 1593,Male,Normal,M-Banking,Keyboard Mechanical,I-O Hardware,230000,264500,34500,13,3438500,448500
6/4/2022,June,2022,Surabaya,-7.250445,112.768845,cust - 0347,Male,Normal,M-Banking,Keyboard Mechanical,I-O Hardware,230000,264500,34500,13,3438500,448500
9/27/2022,September,2022,Surabaya,-7.250445,112.768845,cust - 0087,Male,Subscriber,M-Banking,Keyboard Mechanical,I-O Hardware,230000,264500,34500,6,1587000,207000
9/30/2022,September,2022,Surabaya,-7.250445,112.768845,cust - 1272,Female,Normal,M-Banking,Keyboard Mechanical,I-O Hardware,230000,264500,34500,8,2116000,276000
8/6/2023,August,2023,Surabaya,-7.250445,112.768845,cust - 1308,Male,Normal,M-Banking,Keyboard Mechanical,I-O Hardware,230000,264500,34500,9,2380500,310500
7/30/2022,July,2022,Surabaya,-7.250445,112.768845,cust - 0239,Male,Normal,Cash,Keyboard Membrane,I-O Hardware,69000,79350,10350,12,952200,124200
6/16/2022,June,2022,Surabaya,-7.250445,112.768845,cust - 2003,Male,Normal,Cash,Keyboard Membrane,I-O Hardware,69000,79350,10350,16,1269600,165600
8/9/2023,August,2023,Surabaya,-7.250445,112.768845,cust - 1043,Female,Normal,Cash,Keyboard Membrane,I-O Hardware,69000,79350,10350,7,555450,72450
8/19/2023,August,2023,Surabaya,-7.250445,112.768845,cust - 0804,Male,Subscriber,Cash,Keyboard Membrane,I-O Hardware,69000,79350,10350,10,793500,103500
10/10/2022,October,2022,Surabaya,-7.250445,112.768845,cust - 2646,Female,Subscriber,Credit Card,Keyboard Membrane,I-O Hardware,69000,79350,10350,18,1428300,186300
5/26/2023,May,2023,Surabaya,-7.250445,112.768845,cust - 0033,Male,Normal,Credit Card,Keyboard Membrane,I-O Hardware,69000,79350,10350,19,1507650,196650
10/12/2022,October,2022,Surabaya,-7.250445,112.768845,cust - 2308,Female,Normal,Cash,Keyboard Membrane,I-O Hardware,69000,79350,10350,16,1269600,165600
2/12/2023,February,2023,Surabaya,-7.250445,112.768845,cust - 1943,Male,Normal,Cash,Keyboard Membrane,I-O Hardware,69000,79350,10350,16,1269600,165600
12/13/2022,December,2022,Surabaya,-7.250445,112.768845,cust - 1441,Male,Normal,Cash,Keyboard Membrane,I-O Hardware,69000,79350,10350,16,1269600,165600
12/25/2022,December,2022,Surabaya,-7.250445,112.768845,cust - 0497,Female,Normal,Cash,Keyboard Membrane,I-O Hardware,69000,79350,10350,9,714150,93150
1/10/2023,January,2023,Surabaya,-7.250445,112.768845,cust - 1053,Male,Normal,Cash,Keyboard Membrane,I-O Hardware,69000,79350,10350,6,476100,62100
7/3/2022,July,2022,Surabaya,-7.250445,112.768845,cust - 2020,Female,Normal,Cash,Keyboard Membrane,I-O Hardware,69000,79350,10350,11,872850,113850
9/12/2022,September,2022,Surabaya,-7.250445,112.768845,cust - 2142,Female,Normal,Cash,Keyboard Membrane,I-O Hardware,69000,79350,10350,6,476100,62100
4/30/2022,April,2022,Surabaya,-7.250445,112.768845,cust - 2848,Female,Subscriber,Credit Card,Keyboard Membrane,I-O Hardware,69000,79350,10350,10,793500,103500
8/29/2022,August,2022,Surabaya,-7.250445,112.768845,cust - 0246,Male,Normal,Credit Card,Keyboard Membrane,I-O Hardware,69000,79350,10350,15,1190250,155250
11/13/2022,November,2022,Surabaya,-7.250445,112.768845,cust - 1759,Female,Subscriber,Credit Card,Keyboard Membrane,I-O Hardware,69000,79350,10350,18,1428300,186300
11/13/2022,November,2022,Surabaya,-7.250445,112.768845,cust - 2455,Female,Subscriber,Credit Card,Keyboard Membrane,I-O Hardware,69000,79350,10350,10,793500,103500
2/11/2023,February,2023,Surabaya,-7.250445,112.768845,cust - 2455,Female,Subscriber,Credit Card,Keyboard Membrane,I-O Hardware,69000,79350,10350,12,952200,124200
6/11/2023,June,2023,Surabaya,-7.250445,112.768845,cust - 0933,Male,Subscriber,Credit Card,Keyboard Membrane,I-O Hardware,69000,79350,10350,10,793500,103500
8/28/2023,August,2023,Surabaya,-7.250445,112.768845,cust - 1077,Female,Normal,Credit Card,Keyboard Membrane,I-O Hardware,69000,79350,10350,15,1190250,155250
3/19/2022,March,2022,Surabaya,-7.250445,112.768845,cust - 1126,Male,Subscriber,E-Wallet,Keyboard Membrane,I-O Hardware,69000,79350,10350,14,1110900,144900
10/17/2022,October,2022,Surabaya,-7.250445,112.768845,cust - 1329,Female,Normal,E-Wallet,Keyboard Membrane,I-O Hardware,69000,79350,10350,12,952200,124200
5/22/2023,May,2023,Surabaya,-7.250445,112.768845,cust - 1054,Male,Normal,E-Wallet,Keyboard Membrane,I-O Hardware,69000,79350,10350,6,476100,62100
1/21/2022,January,2022,Surabaya,-7.250445,112.768845,cust - 0038,Male,Normal,E-Wallet,Keyboard Membrane,I-O Hardware,69000,79350,10350,14,1110900,144900
1/25/2022,January,2022,Surabaya,-7.250445,112.768845,cust - 1967,Female,Subscriber,E-Wallet,Keyboard Membrane,I-O Hardware,69000,79350,10350,6,476100,62100
2/27/2022,February,2022,Surabaya,-7.250445,112.768845,cust - 0873,Male,Subscriber,E-Wallet,Keyboard Membrane,I-O Hardware,69000,79350,10350,6,476100,62100
8/2/2022,August,2022,Surabaya,-7.250445,112.768845,cust - 0623,Male,Subscriber,E-Wallet,Keyboard Membrane,I-O Hardware,69000,79350,10350,9,714150,93150
8/23/2022,August,2022,Surabaya,-7.250445,112.768845,cust - 2091,Male,Subscriber,E-Wallet,Keyboard Membrane,I-O Hardware,69000,79350,10350,16,1269600,165600
10/19/2022,October,2022,Surabaya,-7.250445,112.768845,cust - 2017,Female,Subscriber,E-Wallet,Keyboard Membrane,I-O Hardware,69000,79350,10350,11,872850,113850
11/10/2022,November,2022,Surabaya,-7.250445,112.768845,cust - 0050,Male,Normal,E-Wallet,Keyboard Membrane,I-O Hardware,69000,79350,10350,16,1269600,165600
12/4/2022,December,2022,Surabaya,-7.250445,112.768845,cust - 0247,Male,Normal,E-Wallet,Keyboard Membrane,I-O Hardware,69000,79350,10350,11,872850,113850
2/15/2023,February,2023,Surabaya,-7.250445,112.768845,cust - 1235,Male,Normal,E-Wallet,Keyboard Membrane,I-O Hardware,69000,79350,10350,9,714150,93150
10/14/2022,October,2022,Surabaya,-7.250445,112.768845,cust - 1662,Female,Normal,M-Banking,Keyboard Membrane,I-O Hardware,69000,79350,10350,6,476100,62100
8/4/2022,August,2022,Surabaya,-7.250445,112.768845,cust - 1395,Female,Subscriber,M-Banking,Keyboard Membrane,I-O Hardware,69000,79350,10350,14,1110900,144900
8/24/2022,August,2022,Surabaya,-7.250445,112.768845,cust - 1634,Female,Normal,M-Banking,Keyboard Membrane,I-O Hardware,69000,79350,10350,6,476100,62100
8/27/2022,August,2022,Surabaya,-7.250445,112.768845,cust - 2651,Female,Subscriber,M-Banking,Keyboard Membrane,I-O Hardware,69000,79350,10350,13,1031550,134550
11/5/2022,November,2022,Surabaya,-7.250445,112.768845,cust - 2928,Female,Subscriber,M-Banking,Keyboard Membrane,I-O Hardware,69000,79350,10350,18,1428300,186300
11/19/2022,November,2022,Surabaya,-7.250445,112.768845,cust - 1655,Male,Normal,M-Banking,Keyboard Membrane,I-O Hardware,69000,79350,10350,8,634800,82800
12/30/2022,December,2022,Surabaya,-7.250445,112.768845,cust - 0109,Male,Normal,M-Banking,Keyboard Membrane,I-O Hardware,69000,79350,10350,14,1110900,144900
8/2/2022,August,2022,Surabaya,-7.250445,112.768845,cust - 1610,Female,Normal,Cash,LED Monitor 21 Inch,I-O Hardware,1568000,1803200,235200,12,21638400,2822400
10/3/2022,October,2022,Surabaya,-7.250445,112.768845,cust - 2412,Female,Normal,Cash,LED Monitor 21 Inch,I-O Hardware,1568000,1803200,235200,16,28851200,3763200
2/26/2023,February,2023,Surabaya,-7.250445,112.768845,cust - 0602,Male,Subscriber,Cash,LED Monitor 21 Inch,I-O Hardware,1568000,1803200,235200,11,19835200,2587200
7/14/2022,July,2022,Surabaya,-7.250445,112.768845,cust - 0517,Male,Subscriber,Cash,LED Monitor 21 Inch,I-O Hardware,1568000,1803200,235200,11,19835200,2587200
9/19/2022,September,2022,Surabaya,-7.250445,112.768845,cust - 0047,Female,Normal,Cash,LED Monitor 21 Inch,I-O Hardware,1568000,1803200,235200,17,30654400,3998400
10/31/2022,October,2022,Surabaya,-7.250445,112.768845,cust - 1254,Male,Subscriber,Cash,LED Monitor 21 Inch,I-O Hardware,1568000,1803200,235200,12,21638400,2822400
4/26/2023,April,2023,Surabaya,-7.250445,112.768845,cust - 2205,Female,Subscriber,Cash,LED Monitor 21 Inch,I-O Hardware,1568000,1803200,235200,9,16228800,2116800
5/22/2023,May,2023,Surabaya,-7.250445,112.768845,cust - 2266,Male,Normal,Cash,LED Monitor 21 Inch,I-O Hardware,1568000,1803200,235200,11,19835200,2587200
8/15/2023,August,2023,Surabaya,-7.250445,112.768845,cust - 0357,Male,Subscriber,Cash,LED Monitor 21 Inch,I-O Hardware,1568000,1803200,235200,17,30654400,3998400
5/15/2022,May,2022,Surabaya,-7.250445,112.768845,cust - 0619,Male,Subscriber,Credit Card,LED Monitor 21 Inch,I-O Hardware,1568000,1803200,235200,6,10819200,1411200
11/6/2022,November,2022,Surabaya,-7.250445,112.768845,cust - 1039,Male,Normal,Credit Card,LED Monitor 21 Inch,I-O Hardware,1568000,1803200,235200,9,16228800,2116800
1/22/2022,January,2022,Surabaya,-7.250445,112.768845,cust - 2474,Male,Subscriber,E-Wallet,LED Monitor 21 Inch,I-O Hardware,1568000,1803200,235200,15,27048000,3528000
2/26/2022,February,2022,Surabaya,-7.250445,112.768845,cust - 0454,Male,Normal,E-Wallet,LED Monitor 21 Inch,I-O Hardware,1568000,1803200,235200,19,34260800,4468800
2/27/2022,February,2022,Surabaya,-7.250445,112.768845,cust - 1144,Male,Subscriber,E-Wallet,LED Monitor 21 Inch,I-O Hardware,1568000,1803200,235200,13,23441600,3057600
8/18/2022,August,2022,Surabaya,-7.250445,112.768845,cust - 0911,Male,Normal,E-Wallet,LED Monitor 21 Inch,I-O Hardware,1568000,1803200,235200,8,14425600,1881600
9/1/2022,September,2022,Surabaya,-7.250445,112.768845,cust - 2148,Male,Subscriber,E-Wallet,LED Monitor 21 Inch,I-O Hardware,1568000,1803200,235200,10,18032000,2352000
9/1/2022,September,2022,Surabaya,-7.250445,112.768845,cust - 1076,Male,Subscriber,E-Wallet,LED Monitor 21 Inch,I-O Hardware,1568000,1803200,235200,19,34260800,4468800
11/10/2022,November,2022,Surabaya,-7.250445,112.768845,cust - 0592,Male,Subscriber,E-Wallet,LED Monitor 21 Inch,I-O Hardware,1568000,1803200,235200,17,30654400,3998400
2/1/2023,February,2023,Surabaya,-7.250445,112.768845,cust - 0210,Male,Subscriber,E-Wallet,LED Monitor 21 Inch,I-O Hardware,1568000,1803200,235200,8,14425600,1881600
5/7/2023,May,2023,Surabaya,-7.250445,112.768845,cust - 1687,Male,Subscriber,E-Wallet,LED Monitor 21 Inch,I-O Hardware,1568000,1803200,235200,8,14425600,1881600
5/20/2023,May,2023,Surabaya,-7.250445,112.768845,cust - 1627,Male,Subscriber,E-Wallet,LED Monitor 21 Inch,I-O Hardware,1568000,1803200,235200,10,18032000,2352000
6/19/2023,June,2023,Surabaya,-7.250445,112.768845,cust - 1778,Male,Subscriber,E-Wallet,LED Monitor 21 Inch,I-O Hardware,1568000,1803200,235200,14,25244800,3292800
3/13/2022,March,2022,Surabaya,-7.250445,112.768845,cust - 2860,Female,Subscriber,M-Banking,LED Monitor 21 Inch,I-O Hardware,1568000,1803200,235200,17,30654400,3998400
7/4/2022,July,2022,Surabaya,-7.250445,112.768845,cust - 1977,Female,Normal,M-Banking,LED Monitor 21 Inch,I-O Hardware,1568000,1803200,235200,16,28851200,3763200
8/1/2022,August,2022,Surabaya,-7.250445,112.768845,cust - 0884,Male,Normal,M-Banking,LED Monitor 21 Inch,I-O Hardware,1568000,1803200,235200,10,18032000,2352000
8/31/2022,August,2022,Surabaya,-7.250445,112.768845,cust - 0834,Male,Subscriber,M-Banking,LED Monitor 21 Inch,I-O Hardware,1568000,1803200,235200,17,30654400,3998400
9/4/2022,September,2022,Surabaya,-7.250445,112.768845,cust - 1201,Male,Normal,M-Banking,LED Monitor 21 Inch,I-O Hardware,1568000,1803200,235200,18,32457600,4233600
9/25/2022,September,2022,Surabaya,-7.250445,112.768845,cust - 1044,Female,Normal,M-Banking,LED Monitor 21 Inch,I-O Hardware,1568000,1803200,235200,8,14425600,1881600
4/6/2023,April,2023,Surabaya,-7.250445,112.768845,cust - 0705,Male,Subscriber,M-Banking,LED Monitor 21 Inch,I-O Hardware,1568000,1803200,235200,11,19835200,2587200
6/11/2023,June,2023,Surabaya,-7.250445,112.768845,cust - 1148,Male,Normal,M-Banking,LED Monitor 21 Inch,I-O Hardware,1568000,1803200,235200,10,18032000,2352000
8/22/2023,August,2023,Surabaya,-7.250445,112.768845,cust - 2533,Female,Normal,M-Banking,LED Monitor 21 Inch,I-O Hardware,1568000,1803200,235200,8,14425600,1881600
7/15/2022,July,2022,Surabaya,-7.250445,112.768845,cust - 0251,Male,Subscriber,Cash,LED Monitor 27 Inch,I-O Hardware,2884000,3316600,432600,13,43115800,5623800
4/9/2023,April,2023,Surabaya,-7.250445,112.768845,cust - 0907,Male,Subscriber,Cash,LED Monitor 27 Inch,I-O Hardware,2884000,3316600,432600,16,53065600,6921600
8/6/2022,August,2022,Surabaya,-7.250445,112.768845,cust - 2898,Male,Normal,Cash,LED Monitor 27 Inch,I-O Hardware,2884000,3316600,432600,12,39799200,5191200
9/27/2022,September,2022,Surabaya,-7.250445,112.768845,cust - 1097,Male,Normal,Cash,LED Monitor 27 Inch,I-O Hardware,2884000,3316600,432600,14,46432400,6056400
12/15/2022,December,2022,Surabaya,-7.250445,112.768845,cust - 1949,Female,Subscriber,Cash,LED Monitor 27 Inch,I-O Hardware,2884000,3316600,432600,14,46432400,6056400
7/1/2023,July,2023,Surabaya,-7.250445,112.768845,cust - 0131,Female,Normal,Cash,LED Monitor 27 Inch,I-O Hardware,2884000,3316600,432600,13,43115800,5623800
6/6/2022,June,2022,Surabaya,-7.250445,112.768845,cust - 0701,Male,Normal,Cash,LED Monitor 27 Inch,I-O Hardware,2884000,3316600,432600,19,63015400,8219400
3/15/2023,March,2023,Surabaya,-7.250445,112.768845,cust - 2224,Female,Subscriber,Cash,LED Monitor 27 Inch,I-O Hardware,2884000,3316600,432600,13,43115800,5623800
1/18/2022,January,2022,Surabaya,-7.250445,112.768845,cust - 1347,Male,Normal,Credit Card,LED Monitor 27 Inch,I-O Hardware,2884000,3316600,432600,9,29849400,3893400
9/21/2022,September,2022,Surabaya,-7.250445,112.768845,cust - 0138,Male,Subscriber,Credit Card,LED Monitor 27 Inch,I-O Hardware,2884000,3316600,432600,16,53065600,6921600
9/29/2022,September,2022,Surabaya,-7.250445,112.768845,cust - 0986,Male,Subscriber,Credit Card,LED Monitor 27 Inch,I-O Hardware,2884000,3316600,432600,19,63015400,8219400
3/1/2023,March,2023,Surabaya,-7.250445,112.768845,cust - 0800,Male,Normal,Credit Card,LED Monitor 27 Inch,I-O Hardware,2884000,3316600,432600,12,39799200,5191200
3/9/2022,March,2022,Surabaya,-7.250445,112.768845,cust - 1988,Female,Subscriber,E-Wallet,LED Monitor 27 Inch,I-O Hardware,2884000,3316600,432600,8,26532800,3460800
3/17/2022,March,2022,Surabaya,-7.250445,112.768845,cust - 1589,Male,Subscriber,E-Wallet,LED Monitor 27 Inch,I-O Hardware,2884000,3316600,432600,12,39799200,5191200
6/10/2022,June,2022,Surabaya,-7.250445,112.768845,cust - 1104,Male,Subscriber,E-Wallet,LED Monitor 27 Inch,I-O Hardware,2884000,3316600,432600,16,53065600,6921600
7/13/2022,July,2022,Surabaya,-7.250445,112.768845,cust - 2005,Female,Subscriber,E-Wallet,LED Monitor 27 Inch,I-O Hardware,2884000,3316600,432600,19,63015400,8219400
7/31/2022,July,2022,Surabaya,-7.250445,112.768845,cust - 0115,Male,Subscriber,E-Wallet,LED Monitor 27 Inch,I-O Hardware,2884000,3316600,432600,6,19899600,2595600
12/1/2022,December,2022,Surabaya,-7.250445,112.768845,cust - 1821,Male,Subscriber,E-Wallet,LED Monitor 27 Inch,I-O Hardware,2884000,3316600,432600,18,59698800,7786800
2/25/2023,February,2023,Surabaya,-7.250445,112.768845,cust - 1308,Male,Normal,E-Wallet,LED Monitor 27 Inch,I-O Hardware,2884000,3316600,432600,8,26532800,3460800
5/15/2023,May,2023,Surabaya,-7.250445,112.768845,cust - 2667,Female,Subscriber,M-Banking,LED Monitor 27 Inch,I-O Hardware,2884000,3316600,432600,9,29849400,3893400
1/19/2022,January,2022,Surabaya,-7.250445,112.768845,cust - 2683,Male,Subscriber,M-Banking,LED Monitor 27 Inch,I-O Hardware,2884000,3316600,432600,10,33166000,4326000
2/13/2022,February,2022,Surabaya,-7.250445,112.768845,cust - 2979,Male,Subscriber,M-Banking,LED Monitor 27 Inch,I-O Hardware,2884000,3316600,432600,19,63015400,8219400
3/15/2022,March,2022,Surabaya,-7.250445,112.768845,cust - 2574,Female,Normal,M-Banking,LED Monitor 27 Inch,I-O Hardware,2884000,3316600,432600,18,59698800,7786800
4/11/2022,April,2022,Surabaya,-7.250445,112.768845,cust - 1457,Female,Subscriber,M-Banking,LED Monitor 27 Inch,I-O Hardware,2884000,3316600,432600,11,36482600,4758600
5/4/2022,May,2022,Surabaya,-7.250445,112.768845,cust - 2080,Female,Normal,M-Banking,LED Monitor 27 Inch,I-O Hardware,2884000,3316600,432600,13,43115800,5623800
5/17/2022,May,2022,Surabaya,-7.250445,112.768845,cust - 0614,Male,Normal,M-Banking,LED Monitor 27 Inch,I-O Hardware,2884000,3316600,432600,6,19899600,2595600
5/31/2022,May,2022,Surabaya,-7.250445,112.768845,cust - 2591,Female,Normal,M-Banking,LED Monitor 27 Inch,I-O Hardware,2884000,3316600,432600,9,29849400,3893400
6/18/2022,June,2022,Surabaya,-7.250445,112.768845,cust - 0233,Male,Subscriber,M-Banking,LED Monitor 27 Inch,I-O Hardware,2884000,3316600,432600,18,59698800,7786800
9/28/2022,September,2022,Surabaya,-7.250445,112.768845,cust - 1854,Female,Subscriber,M-Banking,LED Monitor 27 Inch,I-O Hardware,2884000,3316600,432600,6,19899600,2595600
1/27/2023,January,2023,Surabaya,-7.250445,112.768845,cust - 2739,Female,Subscriber,M-Banking,LED Monitor 27 Inch,I-O Hardware,2884000,3316600,432600,13,43115800,5623800
1/28/2023,January,2023,Surabaya,-7.250445,112.768845,cust - 2648,Female,Subscriber,M-Banking,LED Monitor 27 Inch,I-O Hardware,2884000,3316600,432600,6,19899600,2595600
2/24/2023,February,2023,Surabaya,-7.250445,112.768845,cust - 1364,Female,Subscriber,M-Banking,LED Monitor 27 Inch,I-O Hardware,2884000,3316600,432600,17,56382200,7354200
5/26/2023,May,2023,Surabaya,-7.250445,112.768845,cust - 2866,Female,Normal,M-Banking,LED Monitor 27 Inch,I-O Hardware,2884000,3316600,432600,13,43115800,5623800
8/15/2023,August,2023,Surabaya,-7.250445,112.768845,cust - 2449,Female,Normal,M-Banking,LED Monitor 27 Inch,I-O Hardware,2884000,3316600,432600,16,53065600,6921600
4/22/2022,April,2022,Surabaya,-7.250445,112.768845,cust - 2686,Female,Subscriber,Cash,LED Monitor 32 Inch,I-O Hardware,4214000,4846100,632100,13,62999300,8217300
